feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,state
0.0,0.034087,0.03545,0.039776,0.035343,0.002191,-4.233366,64.528839,0.003039,0.003115,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,0.71203,0.776088,0.0,0.023038,0.027403,0.041955,0.027185,0.005925,-0.201054,-0.133256,0.004062,0.005641,-0.0,2.12949,0.976562,16.601562,63.476562,64.453125,1.098602,1.281902,-0.15513,-0.037743,0.064361,0.191676,0.052349,0.099887,-0.319943,-1.299187,0.022145,0.017245,-0.0,2.12949,0.976562,1.953125,3.90625,16.601562,5.56518,4.968879,rung_6
0.0,0.031489,0.032663,0.036273,0.032562,0.001869,-5.234699,88.283936,0.004187,0.004855,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,0.720975,0.781209,0.0,0.02064,0.025098,0.038445,0.024728,0.005953,-0.227312,-0.330268,0.001179,0.002205,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,1.137649,1.226834,-0.314413,-0.127455,0.008313,0.179347,-0.016713,0.132742,-0.331004,-1.135033,0.03697,0.016854,-0.0,2.12949,0.0,1.953125,2.929688,4.882812,7.10483,5.615594,rung_6
0.0,0.032637,0.034147,0.038883,0.034029,0.002306,-3.194729,44.881653,0.001654,0.003734,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,0.708754,0.763091,0.0,0.02996,0.034519,0.049362,0.034304,0.006045,-0.260328,0.266727,0.011973,0.001823,-0.0,2.12949,0.976562,16.601562,63.476562,3.90625,1.252176,1.294145,-0.323477,-0.133744,-0.019907,0.16049,-0.026223,0.127871,-0.238851,-1.313481,0.021593,0.02923,-0.0,2.12949,0.0,1.953125,2.929688,5.859375,8.63065,6.294197,rung_6
0.0,0.032404,0.034775,0.040739,0.034482,0.002971,-1.630932,16.356117,0.004093,0.005854,-0.0,2.12949,0.976562,16.601562,1.953125,63.476562,0.741302,0.803981,0.0,0.030275,0.034938,0.050171,0.034687,0.006034,-0.23342,0.504794,0.003243,0.003564,-0.0,2.12949,0.976562,16.601562,63.476562,3.90625,1.234095,1.306343,-0.406723,-0.183732,-0.009429,0.166868,-0.047314,0.166974,-0.44838,-1.108951,0.01008,0.01964,-0.0,2.12949,0.0,1.953125,4.882812,5.859375,9.05088,6.77729,rung_6
0.0,0.03352,0.03494,0.040518,0.034955,0.002501,-2.759461,35.931919,0.001948,0.003804,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,0.737631,0.800498,0.0,0.024849,0.029458,0.044048,0.029318,0.006274,-0.169602,-0.13546,0.000615,0.001193,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,1.093929,1.2613,-0.386835,-0.193391,-0.031252,0.165309,-0.058388,0.169129,-0.412669,-1.187448,0.037153,0.025229,-0.0,2.12949,1.953125,0.0,2.929688,5.859375,9.413761,7.264409,rung_6
0.0,0.034202,0.035697,0.041358,0.0358,0.002582,-2.599845,34.568241,0.005583,0.004764,-0.0,2.12949,0.976562,16.601562,1.953125,63.476562,0.726258,0.779279,0.0,0.018458,0.024435,0.039277,0.023788,0.007607,-0.31892,-0.404259,0.010556,0.003448,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,1.098273,1.278309,-0.443613,-0.193022,-0.007694,0.170957,-0.048048,0.178097,-0.476792,-1.1475,0.01912,0.020621,-0.0,2.12949,0.0,1.953125,2.929688,4.882812,9.146684,7.041227,rung_6
0.0,0.034563,0.036068,0.041062,0.035975,0.002259,-3.992282,61.237907,0.001425,0.002902,-0.0,1.962227,0.976562,16.601562,63.476562,15.625,0.749727,0.776334,0.0,0.023302,0.027684,0.043513,0.027665,0.00641,-0.208797,-0.109535,0.006911,0.003011,-0.0,1.962227,0.976562,16.601562,63.476562,3.90625,1.054064,1.173651,-0.328282,-0.172425,0.032282,0.163887,-0.024679,0.155737,-0.496897,-1.24436,0.016298,0.022681,-0.0,1.962227,0.0,1.953125,2.929688,3.90625,8.947446,6.581821,rung_6
0.0,0.0349,0.036253,0.041486,0.036224,0.002174,-4.498333,73.679642,0.002542,0.006379,-0.0,1.962227,0.976562,16.601562,63.476562,15.625,0.714839,0.750503,0.0,0.024657,0.029598,0.044647,0.029087,0.0067,-0.319963,0.002363,0.003085,0.001926,-0.0,1.962227,0.976562,16.601562,63.476562,3.90625,1.092932,1.10216,-0.346619,-0.169646,0.004645,0.162809,-0.0283,0.155502,-0.488087,-1.10521,0.043514,0.022875,-0.0,1.962227,0.0,1.953125,4.882812,2.929688,8.717769,6.337804,rung_6
0.0,0.031704,0.033495,0.039467,0.033403,0.002848,-1.75459,17.566431,0.004303,0.001289,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,0.716324,0.789946,0.0,0.026554,0.030521,0.051078,0.030782,0.00646,-0.038897,0.198535,0.006093,0.001397,-0.0,2.12949,0.976562,16.601562,63.476562,15.625,1.071432,1.153813,-0.296003,-0.082693,0.052418,0.202378,0.022118,0.144151,-0.424445,-1.152148,0.034505,0.032581,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,7.979751,5.943551,rung_6
0.0,0.028414,0.03123,0.037685,0.030473,0.003571,-1.172473,4.508245,0.002866,0.004378,-0.0,2.12949,0.976562,16.601562,1.953125,63.476562,0.710437,0.764334,0.0,0.021859,0.028203,0.045,0.027249,0.00837,-0.442269,-0.210777,0.010246,0.005056,-0.0,2.12949,0.976562,16.601562,63.476562,2.929688,1.220305,1.346322,-0.326685,-0.132797,0.050859,0.198997,0.009568,0.140274,-0.471189,-1.118979,0.024783,0.026497,-0.0,2.12949,0.0,1.953125,4.882812,16.601562,8.561788,6.847178,rung_6
