feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,state
-0.121253,-0.06692,-0.05208,0.048904,-0.042576,0.035638,0.419012,-0.670282,3.308869,0.018825,-0.0,2.12949,0.976562,33.203125,32.226562,66.40625,4.581829,26.399015,-3.222036,-2.439909,-1.991219,0.0,-2.014972,0.527092,0.001151,-0.851416,34.043945,0.299372,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,71.400635,166.424072,rung_12_5
-0.148016,-0.075293,-0.056966,0.044781,-0.049572,0.037079,0.427625,-0.454625,3.312006,0.030419,-0.0,2.12949,0.976562,33.203125,32.226562,66.40625,5.19861,27.471401,-3.443524,-2.538725,-2.10468,0.0,-2.119265,0.534527,0.064686,-0.611358,29.55813,0.104231,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,68.544846,150.451492,rung_12_5
-0.144811,-0.080149,-0.063072,0.027946,-0.05325,0.037633,0.457501,-0.766201,3.932902,0.030383,-0.0,2.12949,0.976562,33.203125,32.226562,66.40625,5.22343,31.525591,-3.105829,-2.473812,-2.052861,0.0,-2.070909,0.480816,-0.058965,-0.88018,31.160175,0.239484,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,61.245876,140.779221,rung_12_5
-0.155082,-0.082244,-0.065736,0.029729,-0.057256,0.036994,0.452323,-0.488871,4.449973,0.072817,-0.0,2.12949,0.976562,33.203125,66.40625,32.226562,5.827865,33.546917,-3.200819,-2.503443,-2.046157,0.0,-2.063305,0.519342,-0.01162,-0.852216,37.343758,0.392413,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,65.33667,169.466156,rung_12_5
-0.154157,-0.085283,-0.065282,0.031756,-0.059213,0.035241,0.315497,-0.539993,3.064873,0.042499,-0.0,2.12949,0.976562,33.203125,32.226562,66.40625,5.175092,30.300253,-3.313128,-2.496714,-2.052668,0.0,-2.078015,0.503479,-0.088103,-0.787535,27.190224,0.240291,-0.0,2.12949,0.976562,33.203125,32.226562,66.40625,65.564171,144.561264,rung_12_5
-0.132292,-0.077127,-0.057235,0.041787,-0.050088,0.035553,0.390317,-0.689891,3.479,0.020222,-0.0,2.12949,0.976562,33.203125,32.226562,66.40625,5.176796,30.704247,-3.303151,-2.466295,-2.009318,0.0,-2.038686,0.526591,-0.015483,-0.765393,31.431898,0.13323,-0.0,2.12949,0.976562,33.203125,32.226562,66.40625,62.084377,150.036499,rung_12_5
-0.209973,-0.097158,-0.072148,0.015668,-0.069076,0.04055,-0.112047,-0.316913,4.0045,0.064327,-0.0,2.12949,0.976562,33.203125,32.226562,66.40625,5.633745,32.534035,-3.172268,-2.506839,-2.047697,0.0,-2.075274,0.515801,-0.019381,-0.736306,35.619793,0.162216,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,66.338135,158.592316,rung_12_5
-0.163641,-0.087293,-0.061977,0.036515,-0.0584,0.038263,0.189728,-0.723362,4.031542,0.070864,-0.0,2.12949,0.976562,33.203125,32.226562,66.40625,6.040966,34.717518,-3.327115,-2.531457,-2.055119,0.0,-2.098622,0.523763,-0.021725,-0.710681,35.813358,0.147021,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,68.288841,171.725357,rung_12_5
-0.168874,-0.105626,-0.077364,0.032798,-0.071905,0.042464,0.202786,-0.809072,4.586522,0.109819,-0.0,2.12949,0.976562,33.203125,16.601562,66.40625,8.0252,45.78616,-3.224778,-2.597302,-2.132482,0.0,-2.177694,0.507189,0.040062,-0.710392,38.079681,0.33023,-0.0,2.12949,0.976562,33.203125,32.226562,34.179687,65.453506,194.342773,rung_12_5
-0.18423,-0.106632,-0.069433,0.051337,-0.067442,0.051443,0.075503,-0.808179,5.264938,0.044282,-0.0,2.12949,0.976562,33.203125,16.601562,66.40625,8.604053,54.726761,-3.252398,-2.535929,-2.046783,0.0,-2.083398,0.540103,0.147112,-0.376542,38.633266,0.264172,-0.0,2.12949,0.976562,33.203125,32.226562,2.929688,73.374489,194.534241,rung_12_5
