feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,state
-0.037942,-0.035049,-0.033881,0.0,-0.033876,0.001792,6.578883,122.818344,0.001212,0.002984,-0.0,2.12949,0.976562,16.601562,15.625,1.953125,0.627261,0.690662,-2.496431,-2.247354,-1.967435,0.0,-1.566633,0.773205,0.402146,-1.511595,0.191671,0.125574,-0.0,2.12949,0.976562,1.953125,5.859375,2.929688,31.003145,34.018929,rung_6
-0.050992,-0.048122,-0.046718,0.0,-0.046916,0.002235,8.842251,187.321411,0.005268,0.004482,-0.0,2.12949,0.976562,1.953125,2.929688,3.90625,0.814579,0.933889,-2.276303,-1.840773,-1.170533,0.0,-1.201239,0.611906,-0.088581,-1.399649,0.128957,0.169719,-0.0,2.12949,1.953125,0.976562,4.882812,17.578125,39.758095,35.829723,rung_6
-0.053726,-0.049153,-0.045611,0.0,-0.046344,0.003305,2.288259,36.074379,0.006602,0.004019,-0.0,2.12949,0.976562,1.953125,16.601562,2.929688,0.83123,0.92978,-2.498568,-2.141701,-0.95689,0.0,-1.195908,0.776053,-0.390869,-1.430755,0.120269,0.141956,-0.0,2.12949,0.976562,1.953125,4.882812,5.859375,33.581203,33.275711,rung_6
-0.048652,-0.044599,-0.041795,0.0,-0.042574,0.00284,2.852004,47.63377,0.002004,0.002785,-0.0,2.12949,0.976562,16.601562,1.953125,2.929688,0.788502,0.846544,-2.362289,-1.611161,-0.949743,0.0,-1.103315,0.66718,-0.522321,-1.031686,0.241845,0.158313,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,35.729164,33.239479,rung_6
-0.049887,-0.046489,-0.045349,0.0,-0.045353,0.002146,9.072797,192.49295,0.004816,0.003414,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,0.819899,0.91214,-2.513988,-2.236438,-1.161006,0.0,-1.332789,0.768495,-0.225889,-1.574801,0.182258,0.1567,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,36.169231,34.682972,rung_6
-0.052832,-0.049305,-0.047331,0.0,-0.046937,0.003145,3.239243,46.475506,0.005075,0.003368,-0.0,2.12949,0.976562,1.953125,2.929688,16.601562,0.809372,0.879427,-2.285925,-1.878187,-1.144451,0.0,-1.229953,0.662437,-0.174914,-1.48272,0.119462,0.10466,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,29.276461,23.985342,rung_6
-0.047355,-0.04501,-0.043851,0.0,-0.044077,0.001846,13.091882,315.086945,0.005472,0.003756,-0.0,2.12949,0.976562,1.953125,16.601562,15.625,0.784404,0.854516,-2.294528,-1.69243,-1.000447,0.0,-1.118954,0.685106,-0.344603,-1.239644,0.159624,0.15999,-0.0,2.12949,0.976562,1.953125,4.882812,16.601562,34.425014,31.370792,rung_6
-0.048957,-0.044688,-0.041787,0.0,-0.042521,0.002859,2.858287,46.061104,0.003291,0.00319,-0.0,2.12949,0.976562,1.953125,16.601562,15.625,0.753379,0.841149,-2.432917,-1.80727,-1.083494,0.0,-1.170954,0.699468,-0.289869,-1.282876,0.151966,0.164943,-0.0,2.12949,0.976562,1.953125,4.882812,3.90625,42.078514,38.16341,rung_6
-0.043293,-0.039604,-0.037634,0.0,-0.038105,0.002257,4.277154,77.60775,0.003222,0.003097,-0.0,2.12949,0.976562,1.953125,16.601562,15.625,0.681704,0.802693,-2.46599,-2.083751,-1.208108,0.0,-1.280891,0.748997,-0.137536,-1.523741,0.09814,0.180239,-0.0,2.12949,0.976562,1.953125,2.929688,4.882812,44.191166,39.836647,rung_6
-0.040139,-0.03881,-0.038108,0.0,-0.038064,0.001528,15.115105,373.730072,0.004102,0.003232,-0.0,2.12949,0.976562,16.601562,15.625,1.953125,0.708852,0.780687,-2.399335,-2.190264,-1.416989,0.0,-1.41574,0.720522,0.061405,-1.590465,0.143467,0.186815,-0.0,2.12949,0.976562,1.953125,4.882812,3.90625,43.191624,37.623814,rung_6
